,r,r,r,r,r,r,r,r,r,r,mean_reward,timesteps
0,-1758.3195879999998,-980.242257,-1286.884242,-1382.183099,-1219.332979,-1187.53235,-1425.856116,-973.7933,-1167.923473,-991.8575119999999,-1237.3924916,200
1,-1229.1756679999999,-752.662612,-1090.358427,-1275.643012,-1181.821917,-1346.994389,-976.572818,-966.6899070000001,-1147.0177,-1068.937493,-1103.5873943000001,400
2,-1376.189552,-928.9127480000001,-1296.370069,-1185.173569,-1446.488073,-812.524755,-1163.137511,-998.551315,-768.532765,-902.8906400000001,-1087.8770997000001,600
3,-1063.25848,-971.2374619999999,-1427.8076,-898.2347880000001,-1174.952465,-751.435918,-1076.627466,-899.3999880000001,-1012.0978140000001,-860.7630839999999,-1013.5815065,800
4,-1370.325351,-1770.7170230000002,-967.532914,-1168.288427,-858.41039,-1170.932732,-872.0892640000001,-869.112025,-1032.9014439999999,-862.567116,-1094.2876686,1000
5,-858.101684,-1043.169946,-1071.469432,-855.72131,-871.0384130000001,-999.890319,-867.974078,-779.853931,-892.3827980000001,-1749.015182,-998.8617093,1200
6,-1625.179028,-1647.6868980000002,-1289.465766,-1655.047364,-870.9609529999999,-1169.256873,-1283.729438,-1436.605587,-769.61025,-1076.1283130000002,-1282.3670470000002,1400
7,-1266.644905,-978.602883,-1555.486086,-1166.691312,-1122.082003,-1300.7111439999999,-1553.260624,-872.610326,-1082.3243220000002,-1650.01025,-1254.8423854999999,1600
8,-1800.647272,-1008.3024019999999,-967.440968,-1227.463262,-1091.1378869999999,-1723.0289510000002,-761.135841,-1260.5822679999999,-1557.1409039999999,-695.856956,-1209.2736711,1800
9,-880.7817210000001,-1275.281693,-1587.687845,-1392.493679,-1181.0164849999999,-1222.262066,-1438.095523,-1251.706287,-827.9976059999999,-1100.4623789999998,-1215.7785284000001,2000
10,-1649.0210339999999,-865.771956,-1331.599623,-1267.003664,-1245.0166060000001,-1453.4463369999999,-1159.5350019999998,-884.637135,-931.655218,-1289.621625,-1207.73082,2200
11,-1366.942299,-866.7500970000001,-1259.4268789999999,-1200.809887,-1258.190405,-1411.578538,-947.502933,-1075.14107,-1332.045328,-764.193983,-1148.2581419,2400
12,-1704.9921530000001,-777.372064,-1172.121774,-963.27861,-1193.252661,-1294.857652,-738.863355,-1449.7578740000001,-1257.374076,-1422.0754789999999,-1197.3945698000002,2600
13,-1108.6747369999998,-1652.527714,-870.325464,-1341.726046,-1180.932126,-788.4275660000001,-1499.898834,-1092.127976,-1376.459735,-1057.464276,-1196.8564474,2800
14,-755.4638,-1188.541606,-1329.487653,-1211.615656,-893.432743,-1528.144629,-971.064925,-1283.686758,-869.3714359999999,-1810.594365,-1184.1403570999998,3000
15,-1566.2923289999999,-1721.2939809999998,-1620.091629,-1865.0372960000002,-1415.812629,-1169.933555,-741.40676,-1486.329002,-967.15717,-853.794476,-1340.7148827,3200
16,-1697.080703,-1733.112814,-1764.043916,-1353.906443,-1183.644574,-854.377006,-1728.7968059999998,-816.813874,-1076.5910720000002,-1642.913407,-1385.1280615,3400
17,-1474.9481349999999,-1255.501994,-1339.883879,-1174.6165230000001,-848.773558,-1589.318921,-852.7609,-950.70153,-1628.6413380000001,-1361.4639140000002,-1247.6610692,3600
18,-840.9234720000001,-1548.597458,-1268.230458,-1284.317703,-1724.8081320000001,-1523.4677880000002,-1458.708209,-1717.763191,-994.205487,-1330.396354,-1369.1418251999999,3800
19,-1280.730017,-1506.871558,-1141.797456,-1607.367841,-1594.035978,-1287.44325,-1703.020416,-854.7907230000001,-1470.5631019999998,-1400.316793,-1384.6937134,4000
20,-1170.96572,-1744.030784,-1712.107761,-1517.7091679999999,-1570.748641,-1773.4014260000001,-869.568727,-1405.642638,-1609.51642,-1425.897627,-1479.9588912,4200
21,-1739.794345,-969.776757,-1337.485637,-866.4790449999999,-1231.8050640000001,-871.432787,-1445.7617710000002,-1547.782837,-1741.004026,-1318.5573470000002,-1306.9879616,4400
22,-1698.390112,-870.118986,-1128.80265,-1176.3006269999998,-876.9662189999999,-1588.56341,-1758.2076329999998,-1769.238238,-1218.925778,-860.9604429999999,-1294.6474096,4600
23,-1282.734146,-1602.993013,-1286.783534,-886.706041,-1550.035118,-1739.469918,-1611.807619,-1392.012898,-786.790888,-951.754846,-1309.1088021,4800
24,-1027.053765,-1577.9652199999998,-921.866409,-1180.251926,-1641.158853,-906.55515,-741.90428,-939.694761,-1736.0543969999999,-1413.002796,-1208.5507557,5000
25,-815.0598190000001,-1331.958028,-915.2750589999999,-1847.1828280000002,-1218.651308,-1137.349099,-948.481776,-1624.686748,-1554.9586630000001,-1524.310941,-1291.7914268999998,5200
26,-1218.134516,-1090.0576740000001,-1488.047443,-1072.344276,-1183.243254,-967.7692,-1678.9105690000001,-1655.4456519999999,-1471.7989890000001,-1258.293136,-1308.4044709000002,5400
27,-1653.369163,-1172.466141,-1469.3542539999999,-925.679115,-982.531578,-889.8757699999999,-931.025891,-963.82101,-1341.358242,-974.769558,-1130.4250722000002,5600
28,-1310.965831,-1141.7621490000001,-850.2617849999999,-863.02543,-772.427768,-863.8969789999999,-885.41849,-1660.819311,-1069.0812460000002,-1311.189096,-1072.8848085,5800
29,-871.918591,-706.133782,-1061.991644,-959.1666960000001,-786.96033,-756.727896,-1476.278557,-1019.347275,-960.018141,-1271.320667,-986.9863579,6000
30,-1246.138137,-1161.039864,-920.7444960000001,-1068.215014,-1495.735309,-891.1100039999999,-872.5057529999999,-1477.135207,-1268.4222320000001,-770.558906,-1117.1604922000001,6200
31,-969.976469,-1164.2744289999998,-1341.051649,-1565.728785,-979.872506,-750.869769,-1593.221839,-1153.449239,-1068.6332810000001,-1202.209906,-1178.9287872,6400
32,-1188.2126269999999,-884.060006,-1388.090531,-969.22689,-851.1870640000001,-1658.863047,-1249.4287689999999,-1019.947428,-1070.227402,-1093.174782,-1137.2418546000001,6600
33,-1046.19301,-998.5030519999999,-1421.0754220000001,-1772.7971280000002,-1520.253479,-1632.4164039999998,-1245.137175,-1593.561324,-1252.9011,-1576.9603960000002,-1405.9798489999998,6800
34,-1200.387351,-1071.6831029999998,-1809.775215,-1774.3424850000001,-1555.271978,-1070.879717,-1682.9146859999998,-969.4567369999999,-1563.341003,-1145.252593,-1384.3304868,7000
35,-1556.695891,-767.688765,-1602.8707060000002,-1702.619253,-987.405472,-1450.495995,-1191.187119,-1476.559551,-1173.944262,-883.3705160000001,-1279.2837530000002,7200
36,-1410.5121470000001,-1311.7398039999998,-1653.263994,-870.928049,-819.84779,-1060.7658210000002,-1155.0669599999999,-1212.658197,-1443.607972,-1821.933843,-1276.0324577000001,7400
37,-1414.672095,-1277.202414,-983.129686,-969.536165,-1282.942606,-978.056056,-1486.366121,-1332.475547,-1839.379391,-1294.918412,-1285.8678493000002,7600
38,-1061.353771,-1072.5848310000001,-872.0415289999999,-1247.382552,-995.688551,-1257.924466,-1495.0903230000001,-1650.067302,-1174.2504279999998,-1180.5961320000001,-1200.6979885,7800
39,-1074.130746,-762.319501,-1326.672812,-1799.037843,-1778.0693579999997,-1019.827276,-1061.1325880000002,-1802.876161,-1594.609424,-1249.8592210000002,-1346.853493,8000
40,-1275.731013,-1652.731139,-1774.461939,-1843.982738,-974.8769050000001,-959.885134,-1795.627881,-1479.7706210000001,-1108.835768,-880.4028050000001,-1374.6305942999998,8200
41,-1873.599848,-1160.877518,-1821.6405379999999,-873.9552269999999,-1210.0671630000002,-1833.535975,-1656.147788,-1388.222855,-1042.231969,-1740.0306620000001,-1460.0309542999998,8400
42,-845.500264,-863.191061,-1076.613707,-1666.910199,-1185.198814,-1492.68208,-1771.525562,-1299.989926,-1152.941671,-1721.9671460000002,-1307.6520430000003,8600
43,-1265.869484,-1159.3221130000002,-1717.856498,-874.781016,-1745.9681030000002,-1692.629384,-1495.907909,-875.9503380000001,-1691.731455,-1068.66021,-1358.867651,8800
44,-1780.0627379999999,-1074.6063390000002,-1254.25521,-1562.310056,-1793.7884559999998,-1326.45371,-1142.672429,-1543.944808,-946.676907,-1289.595973,-1371.4366625999999,9000
45,-983.060854,-887.1062599999999,-1834.725929,-1301.440053,-1267.238799,-1587.646043,-1822.8279079999998,-932.795578,-1159.370566,-1407.761141,-1318.3973130999998,9200
46,-1750.952554,-1187.635086,-1584.51331,-1068.775998,-1754.268837,-1494.9637910000001,-1028.857366,-1145.286141,-1162.015763,-747.5108809999999,-1292.4779727,9400
47,-1553.441451,-780.3309429999999,-1170.384078,-1802.2605019999999,-1783.894334,-769.765851,-1269.0409869999999,-1394.390685,-719.57869,-1176.544037,-1241.9631558,9600
48,-977.5267,-1069.692188,-1494.9636269999999,-1193.883449,-1624.2645890000001,-756.752733,-1464.235413,-1668.6650300000001,-1601.26832,-1619.18834,-1347.0440389,9800
49,-1353.765225,-1532.904211,-1318.2673619999998,-1585.135764,-1216.691445,-1398.271396,-1750.0101760000002,-1652.767213,-1771.015343,-978.2339810000001,-1455.7062116,10000
50,-1196.456638,-1024.77277,-1408.093559,-762.680629,-1565.689957,-1659.821105,-1641.263115,-1740.299029,-876.256045,-1327.2285570000001,-1320.2561404000003,10200
51,-882.665647,-1224.22251,-1199.485408,-868.125123,-1461.363605,-1078.595655,-1639.01153,-1803.703555,-1171.820296,-902.1298939999999,-1223.1123223,10400
52,-887.04251,-1656.357378,-896.7126529999999,-1368.620824,-1194.869944,-1481.340052,-1790.5140920000001,-1178.77237,-1306.306081,-890.968717,-1265.1504621,10600
53,-874.0929560000001,-1397.5859679999999,-1411.529681,-1186.566098,-1398.257232,-1552.7459800000001,-1116.193634,-1331.441093,-877.1681980000001,-1330.6939539999998,-1247.6274793999999,10800
54,-1552.232194,-1196.770595,-1095.1600230000001,-1445.118356,-1582.556065,-1521.013843,-1617.351347,-1101.256783,-1099.6171199999999,-1690.4697620000002,-1390.1546088000002,11000
55,-1205.6728679999999,-1762.157908,-1450.288346,-1516.622505,-1824.626773,-1451.2277869999998,-1189.395248,-950.145315,-1710.1436170000002,-1030.9431220000001,-1409.1223489,11200
56,-1459.557652,-902.6216789999999,-1484.841106,-1443.3051560000001,-1489.557072,-865.103401,-1152.038922,-1809.4893600000003,-1276.558844,-1562.017337,-1344.5090529,11400
57,-1043.74092,-1189.463861,-1308.5623460000002,-780.58527,-876.2535619999999,-1763.4291239999998,-1444.388567,-1769.0824670000002,-857.401097,-1345.6060029999999,-1237.8513217,11600
58,-1376.4877470000001,-1643.8792640000001,-1201.290997,-1059.379582,-1860.521837,-1409.511518,-1713.0355550000002,-958.10194,-1243.37396,-1065.39331,-1353.0975709999998,11800
59,-1167.496035,-1327.785646,-868.550891,-1723.9906429999999,-1296.326401,-1723.5976100000003,-1178.084205,-971.266577,-829.230381,-1706.0039789999998,-1279.2332367999998,12000
60,-1111.411581,-1629.445267,-1551.1159710000002,-1497.350029,-1427.866868,-1016.765156,-1373.35824,-876.154888,-1502.173945,-1057.235423,-1304.2877368000002,12200
61,-1606.2805939999998,-1299.163794,-1428.493453,-1769.702891,-959.2675839999999,-1085.475915,-1074.7648689999999,-1333.628402,-1206.2650529999999,-1510.667307,-1327.3709862,12400
62,-1319.165267,-966.11084,-1680.629048,-863.324018,-1084.307932,-760.850779,-1690.971684,-941.8340720000001,-1506.452906,-1215.099541,-1202.8746087,12600
63,-1625.1807119999999,-1779.977665,-1374.592424,-1538.6325630000001,-1061.4779859999999,-1248.2138539999999,-1607.544995,-1270.66911,-878.76318,-1151.639162,-1353.6691651,12800
64,-1310.637583,-1541.326583,-1712.66539,-857.0772460000001,-969.869901,-1672.524502,-1496.0603720000001,-1175.619976,-883.394227,-1801.932175,-1342.1107955000002,13000
65,-1720.66552,-1372.377741,-1195.312487,-971.1179369999999,-1429.958734,-1184.72623,-1382.419502,-781.26147,-1467.512698,-1531.312993,-1303.6665312,13200
66,-1806.6634980000001,-1179.510503,-842.143918,-1693.7571070000001,-878.004449,-1611.157907,-1422.474071,-1292.920826,-1390.309123,-1383.5935240000001,-1350.0534926,13400
67,-998.641866,-1193.3094019999999,-1719.087087,-979.915731,-1177.126693,-1436.8022039999998,-1592.215258,-1558.656717,-1084.802709,-1549.6909269999999,-1329.0248594,13600
68,-1718.56671,-1352.2253970000002,-1196.042885,-1340.243004,-862.1987310000001,-1356.674479,-1630.471433,-1075.459236,-1007.5121130000001,-1299.9299449999999,-1283.9323933,13800
69,-1736.661119,-1847.040438,-1689.4116829999998,-1825.335277,-887.128542,-1309.0299009999999,-1780.1426559999998,-1230.932738,-1752.5377170000002,-1381.264906,-1543.9484977,14000
70,-1682.3096460000002,-1261.348127,-1524.96728,-904.875256,-1169.7833449999998,-1790.045309,-1457.634457,-1692.664316,-953.1130800000001,-1794.066914,-1423.0807730000001,14200
71,-1739.603982,-1641.5957449999999,-798.3061700000001,-1181.459457,-1678.699875,-1229.143537,-1755.2971899999998,-1230.4372,-1468.078847,-1394.238944,-1411.6860947,14400
72,-873.953441,-1075.412895,-1073.375589,-1264.018573,-1099.138238,-1749.84512,-1668.6823259999999,-1809.35422,-1286.546584,-1483.182665,-1338.3509651,14600
73,-957.3022869999999,-1598.958239,-1240.024263,-1252.857878,-1533.305447,-1521.1264529999999,-1817.491047,-1749.425273,-1069.166205,-1407.4815609999998,-1414.7138653,14800
74,-1193.987643,-1371.003594,-1248.735907,-1541.572433,-1220.510182,-1849.498408,-1608.639555,-1337.784924,-998.2612630000001,-1720.636675,-1409.0630584,15000
75,-1382.78305,-1178.4972619999999,-1294.683408,-984.2860630000001,-1227.711683,-1420.833632,-1678.889887,-1357.759924,-986.718688,-1762.1699230000002,-1327.433352,15200
76,-1292.93281,-1514.217309,-1258.08443,-1601.3392199999998,-967.1752539999999,-1574.329675,-1646.918915,-1238.8587029999999,-1760.456227,-1204.586939,-1405.8899482000002,15400
77,-959.154861,-1793.62675,-1742.471627,-1297.641665,-1205.962764,-1290.103859,-1598.43544,-1778.397084,-1026.486196,-1661.852343,-1435.4132588999998,15600
78,-1426.427874,-1712.533741,-1249.684422,-1582.038262,-1014.023293,-1674.617502,-1727.6294309999998,-1342.896436,-922.567234,-1231.437352,-1388.3855546999998,15800
79,-1170.8843160000001,-1640.392738,-1729.486884,-1137.594039,-1203.380589,-1602.223378,-1726.482246,-1421.206974,-770.030984,-1669.433651,-1407.1115799,16000
80,-1696.5681510000002,-1738.7804239999998,-978.9047,-1331.244013,-1204.635563,-1473.8934689999999,-1586.637108,-1211.792106,-1285.8356,-1681.8079690000002,-1419.0099103,16200
81,-736.0902110000001,-1202.670585,-1134.46732,-1334.602842,-901.037158,-1409.274014,-1450.970892,-888.1841720000001,-1364.480281,-1301.37169,-1172.3149165,16400
82,-963.088594,-1242.500027,-1173.002427,-1026.671556,-1166.547799,-1308.673755,-1605.971722,-1507.9137369999999,-1047.307985,-1268.715183,-1231.0392785,16600
83,-1079.077373,-1824.817566,-851.9880890000001,-1125.660925,-770.289088,-1531.036844,-1786.762757,-1072.0974039999999,-972.806091,-1329.387225,-1234.3923362,16800
84,-1152.860674,-1235.8469810000001,-936.90749,-1664.605915,-1597.536576,-1446.52126,-1484.7229300000001,-1084.781665,-1579.778403,-1782.2334489999998,-1396.5795343,17000
85,-1070.792455,-1878.279046,-1537.063517,-1694.5861280000001,-980.22066,-1386.591996,-1639.608295,-1637.439142,-1662.411116,-1443.027613,-1493.0019968000001,17200
86,-1824.0873530000001,-960.9002710000001,-1597.410313,-1069.215915,-891.9042210000001,-1586.579623,-1828.595612,-1867.3912850000002,-870.238873,-1803.853791,-1430.0177257,17400
87,-1822.9220300000002,-996.7876160000001,-1011.8876369999999,-1173.9582300000002,-1268.610567,-1689.92443,-1480.956191,-1243.657915,-1167.8731400000001,-1072.783619,-1292.9361374999999,17600
88,-1073.279712,-1440.05791,-1095.8392310000002,-1225.4286789999999,-1113.708333,-1565.917774,-1585.963,-1221.592048,-856.151789,-1070.083191,-1224.8021666999998,17800
89,-1471.140605,-1235.877878,-1044.653864,-981.43084,-896.9427609999999,-1550.47711,-1698.433903,-965.9077869999999,-897.9402140000001,-1477.654927,-1222.0459888999999,18000
90,-1612.5850050000001,-1139.769232,-1041.302062,-1422.945469,-1333.398576,-1764.117398,-1780.7083100000002,-962.2043160000001,-971.240026,-1453.799878,-1348.2070271999999,18200
91,-835.1198019999999,-1052.2275029999998,-964.12909,-1491.647022,-1335.381347,-1762.621323,-1691.757234,-917.2868890000001,-889.500535,-1243.275131,-1218.2945875999999,18400
92,-1191.417267,-1176.934229,-1538.6798310000001,-1441.368275,-1499.221087,-1633.778636,-1653.78511,-1002.130452,-918.5189019999999,-1312.761108,-1336.8594897,18600
93,-1602.794826,-1723.4208600000002,-1178.075732,-1069.992191,-1201.461066,-1387.635066,-1782.2225489999998,-991.612742,-1191.051317,-1326.039365,-1345.4305714,18800
94,-1569.357516,-1176.152081,-822.37732,-1257.385986,-948.965617,-1774.6385539999999,-1619.05972,-1016.811295,-874.336609,-1825.5946170000002,-1288.4679314999998,19000
95,-1194.498437,-1279.604308,-1070.0379070000001,-1074.135603,-1367.041929,-1407.486802,-1756.6017829999998,-1036.688807,-1707.9597210000002,-1506.877032,-1340.0932329,19200
96,-989.803907,-1325.028305,-896.712054,-1728.032268,-971.3840119999999,-1677.664278,-1796.732023,-998.802398,-867.90993,-1415.842784,-1266.7911958999998,19400
97,-982.257105,-747.4659809999999,-1685.090995,-1175.31834,-1464.343179,-1633.574571,-1734.4543260000003,-877.233567,-902.991842,-1493.458617,-1269.6188522999998,19600
98,-1765.978155,-1449.3512660000001,-871.025274,-1464.428038,-1536.862538,-1447.452879,-1661.06043,-862.734649,-1162.264361,-1336.116598,-1355.7274188,19800
99,-1353.085593,-1529.4877960000001,-1080.786007,-1476.282401,-1467.1904710000001,-1406.432003,-1807.050798,-893.0368779999999,-1019.481585,-1518.0563619999998,-1355.0889893999997,20000
100,-1141.649773,-1783.564582,-1086.0212279999998,-1586.1704650000001,-1143.888492,-1558.690709,-1621.045947,-1004.123417,-971.794144,-1449.2864789999999,-1334.6235236,20200
101,-1234.326139,-1177.8350189999999,-1466.196301,-1382.985146,-1406.363092,-1476.74549,-1645.765991,-1221.110251,-1090.303299,-1826.083214,-1392.7713941999998,20400
102,-1701.5961149999998,-1763.11101,-1316.960659,-1462.769381,-1703.587186,-1573.124316,-1646.8565449999999,-1266.939082,-1774.5297870000002,-1644.787862,-1585.4261943,20600
103,-1368.931425,-1432.3825550000001,-1234.397319,-1754.2802579999998,-1471.439584,-1115.778557,-1801.462827,-1540.0982390000001,-1188.930481,-1703.105184,-1461.0806429,20800
104,-1353.8260460000001,-1796.70218,-1658.5985970000002,-1479.217331,-904.665543,-1519.8953199999999,-1860.192449,-1276.5103279999998,-1381.887667,-1681.1418239999998,-1491.2637285000003,21000
105,-1709.131643,-966.636143,-1229.264656,-1427.923312,-1276.5600029999998,-1837.47945,-1705.008357,-947.4129929999999,-876.596523,-1349.404627,-1332.5417707000001,21200
106,-1298.286282,-1780.4449129999998,-999.970457,-1497.5404939999999,-1632.120894,-1248.764737,-1655.926565,-1043.4236859999999,-883.997957,-1375.310569,-1341.5786554,21400
107,-1171.714427,-1180.589541,-910.20149,-1775.341432,-1188.409155,-1332.198431,-1622.434221,-989.982701,-872.123078,-1665.7632429999999,-1270.8757719,21600
108,-1823.452497,-1433.572868,-868.517551,-1668.033392,-1449.4561449999999,-1666.849498,-1642.088957,-1270.2061640000002,-1358.149075,-1392.786122,-1457.3112269,21800
109,-1319.215627,-1250.388759,-1253.944724,-1588.937838,-1716.959916,-1218.546149,-1801.0383600000002,-1483.55808,-750.029208,-1672.703397,-1405.5322058,22000
110,-1447.52815,-763.406782,-964.9487140000001,-1751.6548920000002,-1143.115305,-1654.428745,-1860.569066,-1053.5196720000001,-1322.321149,-1513.188816,-1347.4681291000002,22200
111,-941.2273710000001,-1201.5107289999999,-983.60319,-1504.957534,-1161.469442,-1567.981855,-1719.4998010000002,-1196.8359039999998,-1299.814203,-1793.713675,-1337.0613704,22400
112,-1244.32079,-1068.951861,-1023.958576,-1463.772338,-1325.949908,-1428.210247,-1752.1211899999998,-1305.478846,-1457.2070429999999,-1685.3326789999999,-1375.5303477999998,22600
113,-1130.7214199999999,-1067.29268,-1077.144343,-1638.13881,-1167.385959,-1440.409176,-1817.704359,-1796.8148800000001,-981.920402,-1427.04195,-1354.4573979000002,22800
114,-1510.686111,-1643.151388,-941.5210800000001,-1463.879033,-1313.467917,-1297.226959,-1741.0316699999998,-1039.398756,-1576.119344,-1572.559151,-1409.9041409000001,23000
115,-1393.17825,-1427.4330029999999,-1153.192432,-1750.9386550000002,-773.630726,-1546.594981,-1139.383294,-1120.103095,-1172.501745,-1764.827096,-1324.1783277,23200
116,-1435.223254,-1830.5785030000002,-1304.2587,-1409.157552,-1183.494991,-1344.37123,-1781.097882,-1159.442883,-1527.702734,-1746.834766,-1472.2162495,23400
117,-1456.640464,-1665.1280060000001,-1105.116624,-1743.2466350000002,-1079.8123859999998,-1595.3570539999998,-1603.817559,-1682.5711379999998,-879.068412,-1879.99804,-1469.0756318,23600
118,-1308.286895,-1415.440031,-1343.3882039999999,-1662.541256,-1139.200331,-1319.990516,-1831.2616100000002,-984.48334,-1750.489014,-1873.5810989999998,-1462.8662296,23800
119,-1672.9486980000001,-1679.367371,-1142.8971279999998,-1639.682466,-750.572715,-1820.207421,-1601.149279,-1784.7714030000002,-1783.9074039999998,-1747.89775,-1562.3401635,24000
120,-1774.650314,-1179.0801179999999,-1175.898336,-1436.541444,-999.417111,-1774.356699,-1745.0966670000003,-1468.595351,-1556.969017,-1814.4584100000002,-1492.5063467,24200
121,-1301.003728,-1397.809861,-1107.806667,-1369.033559,-1396.8657640000001,-1640.676621,-1886.0365160000001,-1603.284506,-1539.484958,-1614.186606,-1485.6188785999998,24400
122,-1294.82579,-1326.770783,-1187.653186,-1783.221165,-1174.290227,-1775.615166,-1859.981866,-1480.871247,-1174.24629,-1699.741267,-1475.7216986999997,24600
123,-1874.955373,-1169.235745,-1117.859657,-1462.149893,-1010.715908,-1726.5398109999999,-1681.2438949999998,-1453.0799470000002,-927.193735,-1474.2632310000001,-1389.7237195000002,24800
124,-1739.610791,-1181.035716,-1035.585855,-1633.6129460000002,-1082.202418,-1565.862911,-1817.21667,-958.009672,-902.7967550000001,-1661.517206,-1357.745094,25000
